unnamed;company;typename;inches;screen_resolution;cpu;ram;memory;gpu;opsys;weight; price ;px_width;px_height;clock_speed;cpu_brand;gpu_brand;ssd_capacity;hdd_capacity;ssd_count;hdd_count;flash_storage;cpu_details;ips_panel;touch_screen;resolution;ppi_whole;resolution (1);name;aspect_ratio;quality_rank
1189;Acer;Gaming;17.3;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1070;Windows;4.20; $138474.72. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
1190;Lenovo;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i5 7300HQ 2.5GHz;8;1TB HDD;Nvidia GeForce GTX 1050;Windows;2.40; $43636.32. ;1920;1080;2.5;Intel;Nvidia;0;1024;0;1;0;Core i5 7300HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1191;Samsung;2 in 1 Convertible;12.3;IPS Panel Touchscreen 2400x1600;Samsung Cortex A72&A53 2.0GHz;4;32GB Flash Storage;ARM Mali T860 MP4;Chrome OS;1.15; $35111.52. ;2400;1600;2.0;Samsung;ARM;0;0;0;1;32;Samsung Cortex A72&A53;1;1;2400 x 1600;235;2400 x 1600;WQXGA (Wide Quad Extended Graphics Array);03:02;High
1192;HP;Notebook;15.6;1366x768;Intel Core i5 7200U 2.5GHz;4;500GB HDD;Intel HD Graphics 620;Windows;1.86; $25840.8. ;1366;768;2.5;Intel;Intel;0;512;0;1;0;Core i5 7200U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1193;Apple;Ultrabook;12.0;IPS Panel Retina Display 2304x1440;Intel Core M 1.1GHz;8;256GB Flash Storage;Intel HD Graphics 5300;Mac Os;0.92; $61964.64. ;2304;1440;1.1;Intel;Intel;256;0;1;1;0;Core M;1;0;2304 x 1440;226;2304 x 1440;WQHD (Wide Quad HD);16:09;High
1194;Dell;2 in 1 Convertible;13.3;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.60; $63882.72. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;1;1;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
1195;HP;Notebook;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;12;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1050;Windows;2.21; $70702.56. ;1920;1080;2.8;Intel;Nvidia;128;1024;1;1;0;Core i7 7700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1196;Lenovo;Notebook;15.6;1366x768;Intel Core i3 6006U 2GHz;4;1TB HDD;AMD Radeon R5 M430;No OS;1.90; $19607.04. ;1366;768;2.0;Intel;AMD;0;1024;0;1;0;Core i3 6006U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1197;Asus;Gaming;17.3;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;512GB SSD +  1TB HDD;Nvidia GeForce GTX 980M;Windows;4.30; $114552.. ;1920;1080;2.6;Intel;Nvidia;512;1024;1;1;0;Core i7 6700HQ;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
1198;Acer;Notebook;15.6;1366x768;Intel Celeron Dual Core N3350 2GHz;4;1TB HDD;Intel HD Graphics 500;Linux;2.10; $14492.16. ;1366;768;2.0;Intel;Intel;0;1024;0;1;0;Celeron Dual Core N3350;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1199;MSI;Gaming;17.3;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;2.43; $109165.39. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
1200;Dell;Notebook;15.6;1366x768;Intel Core i3 6006U 2.0GHz;4;128GB SSD;AMD Radeon R7 M440;Windows;2.30; $26586.72. ;1366;768;2.0;Intel;AMD;128;0;1;1;0;Core i3 6006U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1201;Lenovo;Notebook;15.6;1366x768;Intel Core i7 6500U 2.5GHz;8;500GB HDD;Nvidia GeForce 920MX;No OS;2.20; $33513.12. ;1366;768;2.5;Intel;Nvidia;0;512;0;1;0;Core i7 6500U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1203;Dell;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;Intel Core i7 7500U 2.7GHz;16;512GB SSD;Intel HD Graphics 620;Windows;1.20; $142790.4. ;3200;1800;2.7;Intel;Intel;512;0;1;1;0;Core i7 7500U;0;1;3200 x 1800;276;3200 x 1800;QHD+ (Quad HD Plus);16:09;High
1204;Asus;Gaming;15.6;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1TB HDD;Nvidia GeForce GTX 1060;Windows;2.20; $62284.32. ;1920;1080;2.6;Intel;Nvidia;0;1024;0;1;0;Core i7 6700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1205;Dell;Notebook;15.6;Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;AMD Radeon R7 M445;Windows;2.36; $47365.92. ;1920;1080;2.5;Intel;AMD;256;0;1;1;0;Core i5 7200U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1206;HP;Notebook;15.6;1366x768;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.91; $30849.12. ;1366;768;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1207;Lenovo;Notebook;15.6;1366x768;AMD E-Series 9000 2.2GHz;4;500GB HDD;AMD Radeon R2 Graphics;Windows;2.20; $15930.72. ;1366;768;2.2;AMD;AMD;0;512;0;1;0;E-Series 9000;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1208;Acer;Notebook;17.3;1600x900;Intel Core i3 6006U 2.0GHz;8;1TB HDD;Nvidia GeForce 940MX;Windows;3.30; $33513.12. ;1600;900;2.0;Intel;Nvidia;0;1024;0;1;0;Core i3 6006U;0;0;1600 x 900;106;1600 x 900;HD+;16:09;Lower-Mid
1209;Asus;Gaming;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1070;Windows;2.20; $130482.72. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1210;Apple;Ultrabook;12.0;IPS Panel Retina Display 2304x1440;Intel Core M 1.2GHz;8;512GB Flash Storage;Intel HD Graphics 515;Mac Os;0.92; $68145.12. ;2304;1440;1.2;Intel;Intel;512;0;1;1;0;Core M;1;0;2304 x 1440;226;2304 x 1440;WQHD (Wide Quad HD);16:09;High
1211;Asus;Notebook;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;2.20; $93186.72. ;1920;1080;2.8;Intel;Nvidia;128;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1212;MSI;Gaming;17.3;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;2.43; $103842.19. ;1920;1080;2.6;Intel;Nvidia;256;1024;1;1;0;Core i7 6700HQ;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
1213;Dell;2 in 1 Convertible;15.6;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;Windows;2191.00; $53226.72. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;1;1;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1214;Asus;Gaming;17.3;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;2.90; $103842.72. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
1215;Acer;Netbook;11.6;1366x768;Intel Celeron Dual Core 3205U 1.5GHz;2;32GB SSD;Intel HD Graphics;Chrome OS;1.30; $9270.72. ;1366;768;1.5;Intel;Intel;32;0;1;1;0;Celeron Dual Core 3205U;0;0;1366 x 768;135;1366 x 768;HD Ready;16:09;Lower
1216;Acer;Notebook;17.3;1600x900;Intel Core i3 6006U 2GHz;4;1TB HDD;Nvidia GeForce 940MX;Windows;3.30; $31861.44. ;1600;900;2.0;Intel;Nvidia;0;1024;0;1;0;Core i3 6006U;0;0;1600 x 900;106;1600 x 900;HD+;16:09;Lower-Mid
1217;Lenovo;Notebook;17.3;1600x900;Intel Core i5 7200U 2.5GHz;8;1TB HDD;Intel HD Graphics 620;No OS;2.80; $28717.92. ;1600;900;2.5;Intel;Intel;0;1024;0;1;0;Core i5 7200U;0;0;1600 x 900;106;1600 x 900;HD+;16:09;Lower-Mid
1218;Lenovo;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 960<U+039C>;Windows;2.60; $67772.16. ;1920;1080;2.6;Intel;Nvidia;128;1024;1;1;0;Core i7 6700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1219;Acer;2 in 1 Convertible;14.0;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 7Y75 1.3GHz;8;256GB SSD;Intel HD Graphics 615;Windows;1.20; $61218.72. ;1920;1080;1.3;Intel;Intel;256;0;1;1;0;Core i7 7Y75;1;1;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
1220;Lenovo;Notebook;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 6600U 2.6GHz;8;256GB SSD;Intel HD Graphics 520;Windows;2.30; $81465.12. ;1920;1080;2.6;Intel;Intel;256;0;1;1;0;Core i7 6600U;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1221;MSI;Gaming;15.6;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;2.20; $78647.14. ;1920;1080;2.6;Intel;Nvidia;128;1024;1;1;0;Core i7 6700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1222;HP;Notebook;15.6;Full HD 1920x1080;AMD A12-Series 9720P 2.7GHz;6;1TB HDD;AMD Radeon 530;Windows;2.10; $28185.12. ;1920;1080;2.7;AMD;AMD;0;1024;0;1;0;A12-Series 9720P;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1223;Dell;Ultrabook;12.5;Full HD / Touchscreen 1920x1080;Intel Core i5 6300U 2.4GHz;8;256GB SSD;Intel HD Graphics 520;Windows;1.26; $91288.35. ;1920;1080;2.4;Intel;Intel;256;0;1;1;0;Core i5 6300U;0;1;1920 x 1080;176;1920 x 1080;Full HD (1080p);16:09;Mid
1224;Dell;2 in 1 Convertible;15.0;Full HD / Touchscreen 1920x1080;Intel Core i3 7100U 2.4GHz;4;500GB HDD;Intel HD Graphics 620;Windows;2.08; $27119.52. ;1920;1080;2.4;Intel;Intel;0;512;0;1;0;Core i3 7100U;0;1;1920 x 1080;147;1920 x 1080;Full HD (1080p);16:09;Mid
1225;Asus;Notebook;15.6;1366x768;Intel Pentium Quad Core N3710 1.6GHz;4;1TB HDD;Intel HD Graphics 405;Windows;2.65; $16463.52. ;1366;768;1.6;Intel;Intel;0;1024;0;1;0;Pentium Quad Core N3710;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1226;Dell;Ultrabook;13.3;Quad HD+ / Touchscreen 3200x1800;Intel Core i7 7500U 2.7GHz;8;256GB SSD;Intel HD Graphics 620;Windows;1.29; $78694.56. ;3200;1800;2.7;Intel;Intel;256;0;1;1;0;Core i7 7500U;0;1;3200 x 1800;276;3200 x 1800;QHD+ (Quad HD Plus);16:09;High
1227;Dell;Notebook;15.6;1366x768;Intel Core i5 7200U 2.5GHz;4;1TB HDD;Intel HD Graphics 520;Linux;2.18; $27804.7. ;1366;768;2.5;Intel;Intel;0;1024;0;1;0;Core i5 7200U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1228;Lenovo;Gaming;15.6;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;128GB SSD +  1TB HDD;Nvidia GeForce GTX 960M;Windows;2.60; $54825.12. ;1920;1080;2.6;Intel;Nvidia;128;1024;1;1;0;Core i7 6700HQ;1;1;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1229;MSI;Gaming;15.6;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 1050;Windows;2.20; $61218.72. ;1920;1080;2.8;Intel;Nvidia;128;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1230;Lenovo;Netbook;12.5;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6500U 2.50GHz;16;512GB SSD;Intel HD Graphics 520;Windows;1.30; $87912.. ;1920;1080;2.5;Intel;Intel;512;0;1;1;0;Core i7 6500U;1;1;1920 x 1080;176;1920 x 1080;Full HD (1080p);16:09;Mid
1231;Razer;Gaming;14.0;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;1TB SSD;Nvidia GeForce GTX 1060;Windows;1.95; $186426.72. ;1920;1080;2.8;Intel;Nvidia;1024;0;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
1232;Dell;Notebook;15.6;Touchscreen 1366x768;Intel Core i3 7100U 2.4GHz;8;1TB HDD;Intel HD Graphics 620;Windows;2.30; $24988.85. ;1366;768;2.4;Intel;Intel;0;1024;0;1;0;Core i3 7100U;0;1;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1233;MSI;Gaming;17.3;Full HD 1920x1080;Intel Core i7 7700HQ 2.8GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1060;Windows;2.70; $85141.44. ;1920;1080;2.8;Intel;Nvidia;256;1024;1;1;0;Core i7 7700HQ;0;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
1234;Apple;Ultrabook;11.6;1366x768;Intel Core i5 1.6GHz;4;256GB Flash Storage;Intel HD Graphics 6000;Mac Os;1.08; $51095.52. ;1366;768;1.6;Intel;Intel;256;0;1;1;0;Core i5;0;0;1366 x 768;135;1366 x 768;HD Ready;16:09;Lower
1235;HP;Notebook;15.6;Full HD 1920x1080;Intel Core i3 6006U 2GHz;4;1TB HDD;Intel HD Graphics 520;Windows;2.10; $25467.84. ;1920;1080;2.0;Intel;Intel;0;1024;0;1;0;Core i3 6006U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1236;HP;Ultrabook;14.0;2560x1440;Intel Core i7 6500U 2.5GHz;8;256GB SSD;Intel HD Graphics 520;Windows;1.54; $117119.56. ;2560;1440;2.5;Intel;Intel;256;0;1;1;0;Core i7 6500U;0;0;2560 x 1440;210;2560 x 1440;WQHD (Wide Quad HD);16:09;High
1237;Dell;Notebook;15.6;1366x768;Intel Core i5 6200U 2.3GHz;4;500GB HDD;Intel HD Graphics 520;Windows;2.24; $39267.36. ;1366;768;2.3;Intel;Intel;0;512;0;1;0;Core i5 6200U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1238;MSI;Gaming;15.6;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 960M;Windows;2.30; $62284.32. ;1920;1080;2.6;Intel;Nvidia;128;1024;1;1;0;Core i7 6700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1239;Lenovo;Notebook;13.3;IPS Panel Full HD 1920x1080;Intel Core i7 7500U 2.7GHz;16;512GB SSD;Intel HD Graphics 620;Windows;1.40; $79866.72. ;1920;1080;2.7;Intel;Intel;512;0;1;1;0;Core i7 7500U;1;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
1240;Lenovo;Notebook;15.6;Full HD 1920x1080;AMD A12-Series 9720P 3.6GHz;6;256GB SSD;AMD Radeon 530;Windows;2.20; $31838.53. ;1920;1080;3.6;AMD;AMD;256;0;1;1;0;A12-Series 9720P;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1241;Asus;Ultrabook;13.3;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;256GB SSD;Intel HD Graphics 520;Windows;1.45; $68198.4. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i7 6500U;0;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
1242;Acer;Notebook;15.6;1366x768;Intel Core i3 6006U 2.0GHz;4;500GB HDD;Intel HD Graphics 520;Linux;2.40; $19276.7. ;1366;768;2.0;Intel;Intel;0;512;0;1;0;Core i3 6006U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1243;Dell;2 in 1 Convertible;17.3;Full HD / Touchscreen 1920x1080;Intel Core i7 7500U 2.7GHz;16;512GB SSD;Nvidia GeForce 940MX;Windows;2.77; $95850.72. ;1920;1080;2.7;Intel;Nvidia;512;0;1;1;0;Core i7 7500U;0;1;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
1244;HP;Notebook;14.0;Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;4;256GB SSD;Intel HD Graphics 520;Windows;1.54; $58607.47. ;1920;1080;2.3;Intel;Intel;256;0;1;1;0;Core i5 6200U;0;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
1246;Dell;Notebook;14.0;1366x768;Intel Core i5 7200U 2.5GHz;4;500GB HDD;Intel HD Graphics 620;Windows;1.60; $46620.. ;1366;768;2.5;Intel;Intel;0;512;0;1;0;Core i5 7200U;0;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
1247;Asus;Gaming;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;256GB SSD +  1TB HDD;Nvidia GeForce GTX 1070;Windows;2.34; $123876.. ;1920;1080;2.6;Intel;Nvidia;256;1024;1;1;0;Core i7 6700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1248;Lenovo;Notebook;15.6;IPS Panel Full HD 1920x1080;Intel Core i5 7200U 2.5GHz;8;256GB SSD;Intel HD Graphics 620;No OS;2.30; $30529.44. ;1920;1080;2.5;Intel;Intel;256;0;1;1;0;Core i5 7200U;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1249;Dell;2 in 1 Convertible;13.3;Quad HD+ / Touchscreen 3200x1800;Intel Core i5 7Y54 1.2GHz;8;256GB SSD;Intel HD Graphics 615;Windows;1.24; $96596.64. ;3200;1800;1.2;Intel;Intel;256;0;1;1;0;Core i5 7Y54;0;1;3200 x 1800;276;3200 x 1800;QHD+ (Quad HD Plus);16:09;High
1250;Dell;Notebook;15.6;1366x768;Intel Pentium Quad Core N3710 1.6GHz;4;500GB HDD;Intel HD Graphics;Linux;2.20; $17262.72. ;1366;768;1.6;Intel;Intel;0;512;0;1;0;Pentium Quad Core N3710;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1251;HP;Notebook;15.6;1366x768;AMD A6-Series 9220 2.5GHz;4;500GB HDD;AMD Radeon R4 Graphics;Windows;1.86; $21258.72. ;1366;768;2.5;AMD;AMD;0;512;0;1;0;A6-Series 9220;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1252;Lenovo;Notebook;15.6;Full HD 1920x1080;Intel Core i3 6100U 2.3GHz;6;128GB SSD;Nvidia GeForce 920MX;Windows;2.40; $30316.32. ;1920;1080;2.3;Intel;Nvidia;128;0;1;1;0;Core i3 6100U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1253;Lenovo;Notebook;14.0;IPS Panel Full HD 1920x1080;Intel Core i5 6200U 2.3GHz;8;256GB SSD;Intel HD Graphics 520;Windows;1.90; $57116.16. ;1920;1080;2.3;Intel;Intel;256;0;1;1;0;Core i5 6200U;1;0;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
1254;Dell;Notebook;15.6;1366x768;Intel Pentium Quad Core N3700 1.6GHz;4;500GB HDD;Intel HD Graphics;Windows;2.20; $23655.79. ;1366;768;1.6;Intel;Intel;0;512;0;1;0;Pentium Quad Core N3700;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1255;Asus;Notebook;15.6;1366x768;Intel Celeron Dual Core N3350 1.1GHz;4;1TB HDD;Intel HD Graphics 500;Windows;2.00; $18061.92. ;1366;768;1.1;Intel;Intel;0;1024;0;1;0;Celeron Dual Core N3350;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1256;Asus;Gaming;17.3;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;16;128GB SSD +  1TB HDD;Nvidia GeForce GTX 970M;Windows;4.00; $101232.. ;1920;1080;2.6;Intel;Nvidia;128;1024;1;1;0;Core i7 6700HQ;1;0;1920 x 1080;127;1920 x 1080;Full HD (1080p);16:09;Mid
1257;Dell;Notebook;15.6;1366x768;Intel Core i3 6006U 2GHz;4;500GB HDD;Intel HD Graphics 520;Windows;2.29; $26107.2. ;1366;768;2.0;Intel;Intel;0;512;0;1;0;Core i3 6006U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1258;Lenovo;Notebook;15.6;Full HD 1920x1080;Intel Core i7 6500U 2.5GHz;8;1.0TB Hybrid;AMD Radeon R5 M330;Windows;2.32; $47685.6. ;1920;1080;2.5;Intel;AMD;0;1024;0;1;0;Core i7 6500U;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1259;MSI;Gaming;15.6;Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;128GB SSD +  1TB HDD;Nvidia GeForce GTX 960M;Windows;2.40; $65481.12. ;1920;1080;2.6;Intel;Nvidia;128;1024;1;1;0;Core i7 6700HQ;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1260;Lenovo;2 in 1 Convertible;14.0;Full HD / Touchscreen 1920x1080;Intel Core i5 6200U 2.3GHz;4;128GB SSD;Intel HD Graphics 520;Windows;1.80; $44382.77. ;1920;1080;2.3;Intel;Intel;128;0;1;1;0;Core i5 6200U;0;1;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
1261;Asus;Ultrabook;13.3;IPS Panel Full HD 1920x1080;Intel Core M 6Y30 0.9GHz;8;512GB SSD;Intel HD Graphics 515;Windows;1.20; $38841.12. ;1920;1080;0.9;Intel;Intel;512;0;1;1;0;Core M 6Y30;1;0;1920 x 1080;166;1920 x 1080;Full HD (1080p);16:09;Mid
1262;Dell;Notebook;15.6;1366x768;Intel Core i3 7100U 2.4GHz;6;1TB HDD;Intel HD Graphics 620;Windows;2.30; $24455.52. ;1366;768;2.4;Intel;Intel;0;1024;0;1;0;Core i3 7100U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1263;Acer;Notebook;15.6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;4;500GB HDD;Intel HD Graphics 400;Linux;2.40; $15397.92. ;1366;768;1.6;Intel;Intel;0;512;0;1;0;Celeron Dual Core N3060;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1264;Dell;Notebook;15.6;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;500GB HDD;Intel HD Graphics;Windows;2.20; $20193.12. ;1366;768;1.6;Intel;Intel;0;512;0;1;0;Celeron Dual Core N3050;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1265;Lenovo;Notebook;15.6;IPS Panel Full HD 1920x1080;Intel Core i7 6700HQ 2.6GHz;8;1TB HDD;Nvidia GeForce GTX 960M;Windows;2.60; $47898.72. ;1920;1080;2.6;Intel;Nvidia;0;1024;0;1;0;Core i7 6700HQ;1;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1266;HP;Notebook;15.6;Full HD 1920x1080;AMD A9-Series 9410 2.9GHz;6;1.0TB Hybrid;AMD Radeon R7 M440;Windows;2.04; $29303.47. ;1920;1080;2.9;AMD;AMD;0;1024;0;1;0;A9-Series 9410;0;0;1920 x 1080;141;1920 x 1080;Full HD (1080p);16:09;Mid
1267;Dell;Notebook;15.6;1366x768;Intel Core i7 7500U 2.7GHz;8;1TB HDD;AMD Radeon R5 M430;Linux;2.30; $42943.15. ;1366;768;2.7;Intel;AMD;0;1024;0;1;0;Core i7 7500U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1268;HP;Netbook;11.6;1366x768;Intel Celeron Dual Core N3060 1.6GHz;2;32GB Flash Storage;Intel HD Graphics 400;Windows;1.17; $11135.52. ;1366;768;1.6;Intel;Intel;0;0;0;1;32;Celeron Dual Core N3060;0;0;1366 x 768;135;1366 x 768;HD Ready;16:09;Lower
1269;Asus;Notebook;15.6;1366x768;Intel Core i7 6500U 2.5GHz;4;500GB HDD;Nvidia GeForce 920M;Windows;2.20; $38378.65. ;1366;768;2.5;Intel;Nvidia;0;512;0;1;0;Core i7 6500U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
1270;Lenovo;2 in 1 Convertible;14.0;IPS Panel Full HD / Touchscreen 1920x1080;Intel Core i7 6500U 2.5GHz;4;128GB SSD;Intel HD Graphics 520;Windows;1.80; $33992.64. ;1920;1080;2.5;Intel;Intel;128;0;1;1;0;Core i7 6500U;1;1;1920 x 1080;157;1920 x 1080;Full HD (1080p);16:09;Mid
1271;Lenovo;2 in 1 Convertible;13.3;IPS Panel Quad HD+ / Touchscreen 3200x1800;Intel Core i7 6500U 2.5GHz;16;512GB SSD;Intel HD Graphics 520;Windows;1.30; $79866.72. ;3200;1800;2.5;Intel;Intel;512;0;1;1;0;Core i7 6500U;1;1;3200 x 1800;276;3200 x 1800;QHD+ (Quad HD Plus);16:09;High
1272;Lenovo;Notebook;14.0;1366x768;Intel Celeron Dual Core N3050 1.6GHz;2;64GB Flash Storage;Intel HD Graphics;Windows;1.50; $12201.12. ;1366;768;1.6;Intel;Intel;0;0;0;1;64;Celeron Dual Core N3050;0;0;1366 x 768;112;1366 x 768;HD Ready;16:09;Lower
1273;HP;Notebook;15.6;1366x768;Intel Core i7 6500U 2.5GHz;6;1TB HDD;AMD Radeon R5 M330;Windows;2.19; $40705.92. ;1366;768;2.5;Intel;AMD;0;1024;0;1;0;Core i7 6500U;0;0;1366 x 768;100;1366 x 768;HD Ready;16:09;Lower
